stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,83.40000510215759,0.48680129647254944,3,,
generation,1,83.20000171661377,0.45637181401252747,3,,
generation,2,83.00000429153442,0.49777162075042725,8,,
generation,3,84.3000054359436,0.4610292613506317,5,,
generation,4,84.70000624656677,0.4579720199108124,6,,
generation,5,84.20000672340393,0.48293575644493103,9,,
generation,6,83.30000638961792,0.48643696308135986,17,,
generation,7,84.3000054359436,0.4733527600765228,9,,
generation,8,83.20000171661377,0.4843136966228485,17,,
generation,9,82.90000557899475,0.48801279067993164,17,,
generation,10,83.20000171661377,0.47298115491867065,19,,
generation,11,84.60000157356262,0.47106650471687317,17,,
generation,12,86.10000610351562,0.44003456830978394,25,,
generation,13,82.10000395774841,0.48494410514831543,27,,
generation,14,86.10000610351562,0.4123830199241638,19,,
generation,15,84.40000414848328,0.4309564232826233,23,,
generation,16,84.3000054359436,0.4394441246986389,28,,
generation,17,84.70000624656677,0.43105462193489075,26,,
generation,18,85.10000109672546,0.43265300989151,33,,
generation,19,86.10000610351562,0.4402855336666107,30,,
generation,20,85.60000658035278,0.4303463101387024,33,,
generation,21,84.90000367164612,0.4376523792743683,25,,
generation,22,84.20000672340393,0.4175974726676941,34,,
generation,23,84.20000672340393,0.47279685735702515,39,,
generation,24,85.80000400543213,0.4093092679977417,36,,
generation,25,84.80000495910645,0.43941107392311096,35,,
generation,26,87.10000514984131,0.3908020257949829,40,,
generation,27,85.00000238418579,0.4470289349555969,35,,
generation,28,85.80000400543213,0.407657265663147,42,,
generation,29,85.20000576972961,0.4466404914855957,33,,
generation,30,86.40000224113464,0.4263557195663452,38,,
generation,31,85.20000576972961,0.43568286299705505,51,,
generation,32,86.00000143051147,0.43070125579833984,42,,
generation,33,84.40000414848328,0.4607504904270172,38,,
generation,34,85.00000238418579,0.46490052342414856,51,,
generation,35,84.70000624656677,0.43874722719192505,57,,
generation,36,85.60000658035278,0.40967658162117004,54,,
generation,37,86.70000433921814,0.41048717498779297,50,,
generation,38,88.60000371932983,0.3653732240200043,57,,
generation,39,85.70000529289246,0.43761205673217773,56,,
generation,40,87.30000257492065,0.3868892192840576,58,,
generation,41,85.60000658035278,0.41900575160980225,54,,
generation,42,85.80000400543213,0.39403602480888367,57,,
generation,43,86.70000433921814,0.43345364928245544,60,,
generation,44,86.00000143051147,0.4236827492713928,60,,
generation,45,87.10000514984131,0.3826042413711548,72,,
generation,46,88.00000548362732,0.3758557438850403,60,,
generation,47,85.80000400543213,0.4315842390060425,67,,
generation,48,85.00000238418579,0.4665191173553467,74,,
generation,49,85.80000400543213,0.41864916682243347,69,,
generation,50,88.40000629425049,0.37265992164611816,66,,
generation,51,86.80000305175781,0.4032163918018341,71,,
generation,52,85.80000400543213,0.4234314262866974,76,,
generation,53,86.40000224113464,0.4108887314796448,73,,
generation,54,84.70000624656677,0.46566054224967957,84,,
generation,55,86.40000224113464,0.39446330070495605,76,,
generation,56,85.70000529289246,0.43441441655158997,84,,
generation,57,85.9000027179718,0.44068238139152527,92,,
generation,58,84.80000495910645,0.4481086730957031,76,,
generation,59,87.00000643730164,0.41764092445373535,88,,
generation,60,88.00000548362732,0.3546902537345886,95,,
generation,61,88.10000419616699,0.3463512063026428,85,,
generation,62,86.70000433921814,0.40362316370010376,86,,
generation,63,86.2000048160553,0.4219738841056824,88,,
generation,64,84.60000157356262,0.4404675364494324,78,,
generation,65,87.40000128746033,0.410297691822052,95,,
generation,66,87.20000386238098,0.39635640382766724,107,,
generation,67,88.20000290870667,0.38193225860595703,100,,
generation,68,87.30000257492065,0.3863295912742615,105,,
generation,69,87.20000386238098,0.3893328607082367,99,,
generation,70,85.9000027179718,0.3963927626609802,97,,
generation,71,87.70000338554382,0.39661312103271484,111,,
generation,72,86.00000143051147,0.4304858148097992,98,,
generation,73,88.50000500679016,0.36434343457221985,97,,
generation,74,87.30000257492065,0.38524144887924194,104,,
generation,75,86.60000562667847,0.39766594767570496,107,,
generation,76,86.40000224113464,0.38859662413597107,107,,
generation,77,87.70000338554382,0.38285571336746216,110,,
generation,78,87.50000596046448,0.37634503841400146,110,,
generation,79,87.70000338554382,0.38905638456344604,113,,
generation,80,87.60000467300415,0.3799143135547638,102,,
generation,81,86.80000305175781,0.396521657705307,117,,
generation,82,87.50000596046448,0.38535720109939575,109,,
generation,83,87.30000257492065,0.3681098520755768,109,,
generation,84,87.70000338554382,0.37360644340515137,118,,
generation,85,87.90000677108765,0.37627315521240234,123,,
generation,86,86.90000176429749,0.39348021149635315,130,,
generation,87,88.30000162124634,0.3540951907634735,120,,
generation,88,87.60000467300415,0.3841615617275238,106,,
generation,89,87.20000386238098,0.390807181596756,118,,
generation,90,86.5000069141388,0.37984222173690796,123,,
generation,91,86.60000562667847,0.3913572430610657,121,,
generation,92,87.60000467300415,0.38374045491218567,130,,
generation,93,86.2000048160553,0.4054527282714844,133,,
generation,94,88.50000500679016,0.3746529519557953,123,,
generation,95,87.20000386238098,0.3979174494743347,134,,
generation,96,88.00000548362732,0.39268842339515686,127,,
generation,97,87.30000257492065,0.39046090841293335,125,,
generation,98,86.00000143051147,0.40474972128868103,134,,
generation,99,87.00000643730164,0.388774573802948,143,,
generation,100,87.00000643730164,0.37866777181625366,139,,
after_ga,,,,,73.089998960495,0.8657384514808655
