stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,255,35.65000295639038,56.81460189819336,33.91000032424927,57.95481872558594
generation,256,34.50000286102295,60.1647834777832,33.91000032424927,59.74593734741211
generation,257,34.85000133514404,61.462100982666016,34.039998054504395,61.23049545288086
generation,258,35.55000126361847,57.85748291015625,33.84999930858612,59.41423034667969
generation,259,33.95000100135803,59.19027328491211,33.969998359680176,58.638057708740234
generation,260,33.900001645088196,60.47107696533203,33.789998292922974,58.04274368286133
generation,261,35.50000190734863,59.0033073425293,34.049999713897705,58.5816764831543
generation,262,34.50000286102295,57.85748291015625,34.05999839305878,57.9671516418457
generation,263,35.55000126361847,56.190589904785156,33.809998631477356,55.562767028808594
generation,264,35.1500004529953,57.37236785888672,34.119999408721924,58.65728759765625
generation,265,34.700000286102295,58.954795837402344,34.37999784946442,58.53684997558594
generation,266,34.700000286102295,53.81801223754883,34.10999774932861,54.24222946166992
generation,267,35.25000214576721,52.85264205932617,34.10999774932861,54.24222946166992
generation,268,35.85000038146973,58.89237976074219,34.46999788284302,57.430931091308594
generation,269,35.25000214576721,55.7687873840332,34.25999879837036,56.53524398803711
generation,270,35.85000038146973,57.154441833496094,34.71999764442444,58.54311752319336
generation,271,36.100003123283386,58.175376892089844,34.369999170303345,57.48072052001953
generation,272,35.750001668930054,54.46953201293945,34.46999788284302,56.6895866394043
generation,273,35.9000027179718,56.364845275878906,34.34999883174896,58.31316375732422
generation,274,36.15000247955322,55.817745208740234,34.50999855995178,56.38120651245117
generation,275,36.85000240802765,56.64211654663086,33.84999930858612,58.54662322998047
generation,276,34.20000076293945,58.661373138427734,34.14999842643738,56.72232437133789
generation,277,33.45000147819519,58.59703063964844,34.67999994754791,57.05144500732422
generation,278,35.65000295639038,58.610084533691406,34.25000011920929,58.463661193847656
generation,279,36.250001192092896,55.3216438293457,34.139999747276306,56.33246994018555
generation,280,33.900001645088196,59.8447265625,34.38999950885773,57.29800033569336
generation,281,37.700000405311584,52.3165168762207,34.450000524520874,55.237548828125
generation,282,35.9000027179718,53.472373962402344,34.6699982881546,56.13966369628906
generation,283,37.550002336502075,56.3992919921875,34.450000524520874,57.08234405517578
generation,284,36.000001430511475,54.722354888916016,34.450000524520874,55.237548828125
generation,285,36.500000953674316,54.82332992553711,34.529998898506165,54.96172332763672
generation,286,36.7000013589859,57.18799591064453,34.65999960899353,57.415367126464844
generation,287,36.000001430511475,55.82173156738281,34.769999980926514,56.33791732788086
generation,288,37.40000128746033,58.586143493652344,34.65999960899353,58.869686126708984
generation,289,37.450000643730164,54.76620101928711,34.7599983215332,55.094757080078125
