epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,11.377295903778077,32.99,8.524999618530273,29.45999801158905
2,3.522514861793518,36.058,1.6109685897827148,43.4799998998642
3,1.6191564645767211,44.43,1.5409554243087769,47.39999771118164
4,1.5309062014770507,47.468,1.4560418128967285,48.54999780654907
5,1.4884960190963745,49.232,1.4158105850219727,50.440001487731934
6,1.4119170514297485,51.564,1.4029781818389893,50.49999952316284
7,1.3730519813919067,53.05,1.2901040315628052,54.1700005531311
8,1.3266541430664063,54.778,1.2749507427215576,54.28000092506409
9,1.3076091278076172,55.582,1.2932535409927368,55.720001459121704
10,1.264578922958374,56.706,1.2768081426620483,54.579997062683105
11,1.230782685585022,57.922,1.2248237133026123,56.62999749183655
12,1.2106570930480958,58.878,1.2487001419067383,56.38999938964844
13,1.1775344367980958,59.816,1.2388243675231934,57.64999985694885
14,1.150068809967041,60.594,1.1410361528396606,60.55999994277954
15,1.1300991195869445,61.506,1.1491239070892334,59.70999598503113
16,1.12600722366333,61.686,1.256524682044983,57.499998807907104
17,1.1075128144264221,62.13,1.146591067314148,59.859997034072876
18,1.103876093673706,62.282,1.2329199314117432,58.80999565124512
19,1.0884051913452149,62.87,1.121737003326416,61.37999892234802
20,1.081035381088257,63.056,1.0915393829345703,61.869996786117554
21,1.0761916222763062,63.054,1.2133886814117432,58.709996938705444
22,1.070064001121521,63.406,1.265991449356079,59.2199981212616
23,1.0641285465240478,63.758,1.190720558166504,59.67000126838684
24,1.0592178141212463,63.488,1.082519769668579,61.469995975494385
25,1.0692261757469177,63.426,1.1124045848846436,61.3599956035614
26,1.0493168575286864,63.816,1.1180211305618286,60.72999835014343
27,1.0541776430892944,63.9,1.1393712759017944,60.030001401901245
28,1.0526427767944335,63.89,1.1566987037658691,61.11999750137329
29,1.0399733728408813,64.126,1.1834893226623535,59.299999475479126
30,1.034353893432617,64.378,1.1134945154190063,61.250001192092896
31,1.0244077117538453,64.578,1.1116200685501099,61.239999532699585
32,1.0240593090057373,64.518,1.2010338306427002,58.88999700546265
33,1.028486915435791,64.462,1.2440977096557617,59.289997816085815
34,1.0125616443252563,65.186,1.0825635194778442,62.94999718666077
35,1.001517857875824,65.376,1.1780537366867065,60.47999858856201
36,1.012057063179016,64.944,1.085998296737671,62.449997663497925
37,1.0003422482299804,65.424,1.118756651878357,61.799997091293335
38,0.9973101748275757,65.598,1.089840292930603,63.12999725341797
39,1.002474328289032,65.258,1.0924350023269653,62.33999729156494
40,0.9989282314872742,65.46,1.0769118070602417,62.07000017166138
41,0.9919472626876831,65.634,1.1890301704406738,61.21000051498413
42,0.9891381906890869,65.636,1.129432201385498,60.68999767303467
43,0.9786446978759765,66.232,1.1035655736923218,62.0199978351593
44,0.9795957054138184,65.914,1.2762302160263062,56.269997358322144
45,0.9729684829711914,66.096,1.0928784608840942,62.48999834060669
46,0.9670504048919678,66.468,1.1303372383117676,61.46000027656555
47,0.9753758883285523,66.23,1.1602928638458252,59.32999849319458
48,0.9636290292358398,66.834,1.0443766117095947,63.96999955177307
49,0.9625874556732178,66.456,1.1003522872924805,61.5399956703186
50,0.9551503806686401,66.882,1.0838712453842163,62.16999888420105
51,0.9468736260414123,67.13,1.1466789245605469,60.97999811172485
52,0.9486462521743775,67.198,1.1844000816345215,61.079996824264526
53,0.941293367099762,67.168,1.0537188053131104,63.95999789237976
54,0.9451418391799927,67.018,1.067008376121521,62.92999982833862
55,0.9401593859481812,67.306,1.0575051307678223,64.05999660491943
56,0.9370002911949158,67.266,1.0744885206222534,62.74999976158142
57,0.9299026749420166,67.542,1.0209394693374634,64.84000086784363
58,0.9331376227188111,67.61,1.2307546138763428,60.17000079154968
59,0.9271799171066284,67.832,1.0431299209594727,64.55999612808228
60,0.9249469425773621,67.79,1.1144298315048218,61.7900013923645
61,0.9210143638610839,67.814,1.0964807271957397,62.00999617576599
62,0.9155218822097778,68.13,1.0751745700836182,62.11000084877014
63,0.9134760440063476,68.086,1.089580774307251,63.499999046325684
64,0.9138585367202758,68.076,1.1635240316390991,60.78000068664551
65,0.9102577113723754,68.248,1.0712424516677856,62.529999017715454
66,0.9104016157913208,68.566,1.1117459535598755,62.689995765686035
67,0.9057684972381592,68.444,1.003259301185608,65.63000082969666
68,0.9009574147796631,68.61,1.1548787355422974,60.600000619888306
69,0.8959648213195801,68.916,0.9852439165115356,65.56999683380127
70,0.8965622563552856,68.76,1.0732961893081665,63.8700008392334
