stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,83.55000615119934,0.44479304552078247,8,,
generation,1,84.15000438690186,0.475313663482666,29,,
generation,2,84.85000133514404,0.4232930541038513,32,,
generation,3,84.80000495910645,0.4432413578033447,42,,
generation,4,86.35000586509705,0.38460785150527954,45,,
generation,5,85.40000319480896,0.405936062335968,49,,
generation,6,85.20000576972961,0.4110797643661499,55,,
generation,7,86.45000457763672,0.4054013192653656,78,,
generation,8,86.70000433921814,0.39362555742263794,81,,
generation,9,86.60000562667847,0.37381792068481445,84,,
generation,10,87.05000281333923,0.38398221135139465,84,,
generation,11,87.55000233650208,0.355802446603775,94,,
generation,12,87.25000619888306,0.3823961913585663,119,,
generation,13,86.5000069141388,0.38157951831817627,97,,
generation,14,88.10000419616699,0.3540402054786682,118,,
generation,15,87.8000020980835,0.3657021224498749,133,,
generation,16,87.7500057220459,0.3690183162689209,156,,
generation,17,87.1500015258789,0.3526487946510315,120,,
generation,18,87.40000128746033,0.37998831272125244,145,,
generation,19,87.60000467300415,0.3717994689941406,185,,
generation,20,88.65000605583191,0.3411068022251129,184,,
generation,21,88.7000024318695,0.35670363903045654,163,,
generation,22,88.40000629425049,0.34886035323143005,189,,
generation,23,88.35000395774841,0.3413037061691284,195,,
generation,24,86.95000410079956,0.37858712673187256,214,,
generation,25,88.75000476837158,0.34235456585884094,220,,
generation,26,88.85000348091125,0.3453595042228699,241,,
generation,27,88.20000290870667,0.3578698933124542,237,,
generation,28,88.30000162124634,0.36291539669036865,253,,
generation,29,87.55000233650208,0.36239197850227356,260,,
generation,30,88.05000185966492,0.3478567600250244,272,,
generation,31,88.25000524520874,0.34857916831970215,270,,
generation,32,88.75000476837158,0.3428751528263092,285,,
generation,33,87.05000281333923,0.3815857768058777,271,,
generation,34,88.85000348091125,0.35382986068725586,271,,
generation,35,87.8000020980835,0.3628149926662445,315,,
generation,36,88.20000290870667,0.36111846566200256,319,,
generation,37,88.30000162124634,0.3484751284122467,315,,
generation,38,88.40000629425049,0.3576950132846832,336,,
generation,39,88.75000476837158,0.35492411255836487,336,,
generation,40,88.05000185966492,0.3477305769920349,348,,
generation,41,88.10000419616699,0.3727509379386902,359,,
generation,42,88.50000500679016,0.3564770221710205,409,,
generation,43,89.60000276565552,0.32505694031715393,357,,
generation,44,88.00000548362732,0.3637339770793915,391,,
generation,45,88.60000371932983,0.35859113931655884,418,,
generation,46,88.10000419616699,0.3580254018306732,414,,
generation,47,88.25000524520874,0.3552388846874237,363,,
generation,48,89.20000195503235,0.34101402759552,416,,
generation,49,88.15000653266907,0.37080156803131104,427,,
generation,50,88.85000348091125,0.3456471264362335,430,,
generation,51,87.70000338554382,0.3766850233078003,423,,
generation,52,87.7500057220459,0.3783073127269745,411,,
generation,53,88.60000371932983,0.36613309383392334,433,,
generation,54,88.95000219345093,0.34566569328308105,422,,
generation,55,88.35000395774841,0.35222506523132324,463,,
generation,56,88.10000419616699,0.3619566261768341,491,,
generation,57,88.35000395774841,0.3536699414253235,507,,
generation,58,89.90000486373901,0.32464995980262756,482,,
generation,59,88.40000629425049,0.3356284201145172,492,,
generation,60,89.10000324249268,0.32767823338508606,510,,
generation,61,88.80000710487366,0.3385028541088104,509,,
generation,62,88.20000290870667,0.3571184277534485,493,,
generation,63,87.60000467300415,0.36279296875,523,,
generation,64,88.45000267028809,0.3601418137550354,516,,
generation,65,88.30000162124634,0.35291004180908203,532,,
generation,66,88.60000371932983,0.3635624051094055,544,,
generation,67,88.95000219345093,0.3334170877933502,532,,
generation,68,87.90000677108765,0.35788941383361816,524,,
generation,69,87.50000596046448,0.3793679177761078,554,,
generation,70,88.15000653266907,0.36240771412849426,557,,
generation,71,88.85000348091125,0.355314701795578,591,,
generation,72,88.10000419616699,0.3518087863922119,569,,
generation,73,89.90000486373901,0.3328445255756378,576,,
generation,74,88.7000024318695,0.3415451943874359,576,,
generation,75,87.20000386238098,0.38525646924972534,570,,
generation,76,88.90000581741333,0.3516756296157837,598,,
generation,77,88.45000267028809,0.3517722189426422,600,,
generation,78,89.55000638961792,0.336883008480072,622,,
generation,79,88.7000024318695,0.35205817222595215,645,,
generation,80,88.15000653266907,0.3637518286705017,632,,
generation,81,89.05000686645508,0.3409428298473358,658,,
generation,82,88.95000219345093,0.3404388725757599,662,,
generation,83,88.55000138282776,0.36012232303619385,620,,
generation,84,89.3000066280365,0.31692495942115784,672,,
generation,85,88.75000476837158,0.3664398789405823,705,,
generation,86,88.40000629425049,0.366950660943985,689,,
generation,87,88.15000653266907,0.364683598279953,678,,
generation,88,88.80000710487366,0.35686007142066956,656,,
generation,89,89.3000066280365,0.33853548765182495,675,,
generation,90,88.25000524520874,0.3603152334690094,704,,
generation,91,88.35000395774841,0.3327740728855133,713,,
generation,92,88.10000419616699,0.37400561571121216,744,,
generation,93,88.95000219345093,0.34817540645599365,692,,
generation,94,87.8000020980835,0.36301955580711365,744,,
generation,95,89.40000534057617,0.3279285728931427,724,,
generation,96,88.80000710487366,0.34061044454574585,753,,
generation,97,89.10000324249268,0.3478710651397705,744,,
generation,98,89.05000686645508,0.3491714596748352,801,,
generation,99,89.10000324249268,0.3489086627960205,778,,
generation,100,87.90000677108765,0.3650150001049042,769,,
after_ga,,,,,72.99000024795532,0.9132964015007019
