stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,88.55000138282776,0.330454021692276,11,,
generation,1,89.50000405311584,0.3092230260372162,27,,
generation,2,90.25000333786011,0.3224793076515198,29,,
generation,3,90.5500054359436,0.3093630373477936,18,,
generation,4,89.45000171661377,0.3181915879249573,50,,
generation,5,90.35000205039978,0.2896578311920166,62,,
generation,6,89.95000720024109,0.30746838450431824,55,,
generation,7,89.50000405311584,0.31325921416282654,88,,
generation,8,90.15000462532043,0.2989828884601593,74,,
generation,9,88.55000138282776,0.33584460616111755,105,,
generation,10,89.65000510215759,0.31459859013557434,108,,
generation,11,88.60000371932983,0.3269142806529999,119,,
generation,12,90.20000696182251,0.3064866065979004,164,,
generation,13,89.85000252723694,0.3197270631790161,140,,
generation,14,91.30000472068787,0.27380257844924927,153,,
generation,15,90.15000462532043,0.29977908730506897,165,,
generation,16,91.25000238418579,0.29444053769111633,177,,
generation,17,90.25000333786011,0.2870514392852783,194,,
generation,18,90.05000591278076,0.3048681914806366,157,,
generation,19,90.20000696182251,0.29823124408721924,172,,
generation,20,91.00000262260437,0.2913398742675781,232,,
generation,21,90.65000414848328,0.30320650339126587,241,,
generation,22,90.45000672340393,0.28843316435813904,253,,
generation,23,90.85000157356262,0.2909835875034332,277,,
generation,24,91.60000681877136,0.2661770284175873,307,,
generation,25,90.00000357627869,0.30705031752586365,263,,
generation,26,90.40000438690186,0.2973959743976593,321,,
generation,27,90.10000228881836,0.2996219992637634,330,,
generation,28,90.95000624656677,0.28413861989974976,324,,
generation,29,90.9000039100647,0.2981499135494232,322,,
generation,30,90.05000591278076,0.31789955496788025,349,,
generation,31,89.80000615119934,0.3067634403705597,378,,
generation,32,89.15000557899475,0.337740957736969,347,,
generation,33,90.15000462532043,0.31489962339401245,425,,
generation,34,89.20000195503235,0.31842494010925293,394,,
generation,35,90.85000157356262,0.2871686816215515,400,,
generation,36,89.90000486373901,0.3185068368911743,393,,
generation,37,90.75000286102295,0.28509974479675293,432,,
generation,38,91.50000214576721,0.2742832899093628,443,,
generation,39,91.50000214576721,0.27921533584594727,393,,
generation,40,90.50000309944153,0.29369428753852844,467,,
generation,41,90.00000357627869,0.32305070757865906,460,,
generation,42,90.85000157356262,0.27923092246055603,462,,
generation,43,89.70000147819519,0.3150717616081238,447,,
generation,44,90.30000567436218,0.29064705967903137,477,,
generation,45,91.15000367164612,0.2750956416130066,465,,
generation,46,90.5500054359436,0.2926347255706787,469,,
generation,47,90.30000567436218,0.29694637656211853,505,,
generation,48,89.3500030040741,0.32664331793785095,560,,
generation,49,90.35000205039978,0.30246058106422424,563,,
generation,50,90.6000018119812,0.27475714683532715,562,,
generation,51,90.50000309944153,0.28709089756011963,522,,
generation,52,91.40000343322754,0.2908247709274292,566,,
generation,53,90.85000157356262,0.295607328414917,543,,
generation,54,90.10000228881836,0.32128477096557617,586,,
generation,55,90.85000157356262,0.27989405393600464,605,,
generation,56,91.40000343322754,0.27179205417633057,543,,
generation,57,89.85000252723694,0.31742098927497864,573,,
generation,58,90.50000309944153,0.30042213201522827,613,,
generation,59,90.6000018119812,0.29356133937835693,615,,
generation,60,91.15000367164612,0.2924286127090454,650,,
generation,61,90.85000157356262,0.28019896149635315,647,,
generation,62,89.65000510215759,0.30506631731987,630,,
generation,63,91.50000214576721,0.27847033739089966,615,,
generation,64,90.35000205039978,0.3023817241191864,684,,
generation,65,90.75000286102295,0.2800753712654114,670,,
generation,66,90.25000333786011,0.2965222895145416,670,,
generation,67,89.90000486373901,0.3161284625530243,675,,
generation,68,90.35000205039978,0.30229365825653076,678,,
generation,69,91.10000729560852,0.2829407751560211,734,,
generation,70,90.40000438690186,0.30120179057121277,731,,
generation,71,91.00000262260437,0.2880197763442993,719,,
generation,72,90.15000462532043,0.3146910071372986,741,,
generation,73,90.45000672340393,0.29365792870521545,724,,
generation,74,90.20000696182251,0.2895207703113556,731,,
generation,75,90.15000462532043,0.294050395488739,787,,
generation,76,90.00000357627869,0.31757351756095886,746,,
generation,77,89.50000405311584,0.3204673230648041,767,,
generation,78,91.2000060081482,0.28231287002563477,773,,
generation,79,90.75000286102295,0.2774815261363983,829,,
generation,80,89.60000276565552,0.3123956024646759,753,,
generation,81,90.40000438690186,0.29835185408592224,853,,
generation,82,91.60000681877136,0.2743285298347473,833,,
generation,83,90.15000462532043,0.3061756193637848,813,,
generation,84,90.10000228881836,0.30553361773490906,857,,
generation,85,90.9000039100647,0.28436678647994995,834,,
generation,86,89.95000720024109,0.3145473897457123,914,,
generation,87,89.55000638961792,0.32965248823165894,880,,
generation,88,91.55000448226929,0.2868077754974365,899,,
generation,89,90.05000591278076,0.3087584674358368,959,,
generation,90,90.80000519752502,0.281573086977005,868,,
generation,91,90.10000228881836,0.32010143995285034,957,,
generation,92,91.00000262260437,0.2790144085884094,948,,
generation,93,90.40000438690186,0.3047909736633301,853,,
generation,94,90.85000157356262,0.2804313600063324,953,,
generation,95,90.40000438690186,0.3030793368816376,950,,
generation,96,90.15000462532043,0.30681562423706055,1019,,
generation,97,89.20000195503235,0.3399525284767151,1062,,
generation,98,90.40000438690186,0.30259981751441956,990,,
generation,99,89.65000510215759,0.31356164813041687,1002,,
generation,100,90.35000205039978,0.28672099113464355,1040,,
after_ga,,,,,75.47000050544739,0.804887592792511
