stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,84.05000567436218,0.45417317748069763,11,73.1000006198883,0.8498035073280334
generation,1,86.35000586509705,0.4059576392173767,26,72.81000018119812,0.8571510910987854
generation,2,86.30000352859497,0.4292146563529968,30,72.79999852180481,0.8495985269546509
generation,3,86.40000224113464,0.3919190764427185,37,72.94999957084656,0.8479337692260742
generation,4,85.65000295639038,0.4253937005996704,59,72.95999526977539,0.8499886989593506
generation,5,86.5000069141388,0.3811030983924866,64,73.07999730110168,0.849007785320282
generation,6,86.35000586509705,0.41790035367012024,75,72.83999919891357,0.8491270542144775
generation,7,87.40000128746033,0.40047958493232727,74,73.17999601364136,0.8450568318367004
generation,8,87.30000257492065,0.38743141293525696,88,73.3299970626831,0.8392156362533569
generation,9,86.85000538825989,0.3987598121166229,70,73.37999939918518,0.8451273441314697
generation,10,87.25000619888306,0.40507280826568604,83,73.05999994277954,0.8504660129547119
generation,11,86.60000562667847,0.40544238686561584,111,73.13999533653259,0.8530219793319702
generation,12,84.55000519752502,0.45728251338005066,134,73.03999662399292,0.8424378037452698
generation,13,84.55000519752502,0.4635089337825775,120,73.24000000953674,0.8526672720909119
generation,14,87.85000443458557,0.3823254704475403,161,72.92999625205994,0.8476623296737671
generation,15,85.05000472068787,0.43255722522735596,156,73.43999743461609,0.8421353697776794
generation,16,87.05000281333923,0.40375202894210815,170,73.36999773979187,0.8454320430755615
generation,17,85.95000505447388,0.43715447187423706,180,73.46999645233154,0.8488463163375854
generation,18,85.8500063419342,0.40363770723342896,148,73.42999577522278,0.8370769619941711
generation,19,86.95000410079956,0.38877055048942566,185,73.64000082015991,0.8432983160018921
generation,20,86.00000143051147,0.452737420797348,194,73.04999828338623,0.8404620289802551
generation,21,86.2000048160553,0.4208000600337982,198,72.97999858856201,0.8447266817092896
generation,22,86.2500011920929,0.42223235964775085,209,73.30999970436096,0.8468745946884155
generation,23,86.85000538825989,0.3944138288497925,240,73.25999736785889,0.846703827381134
generation,24,86.70000433921814,0.4090438783168793,239,73.089998960495,0.8522145748138428
generation,25,87.10000514984131,0.4065409004688263,224,73.3199954032898,0.844042956829071
generation,26,86.90000176429749,0.4140457510948181,266,73.40999841690063,0.8444523215293884
generation,27,87.05000281333923,0.3928678035736084,259,73.47999811172485,0.8427983522415161
generation,28,86.40000224113464,0.42341774702072144,268,73.2699990272522,0.8457444310188293
generation,29,86.70000433921814,0.39928561449050903,279,73.39000105857849,0.8453286290168762
generation,30,86.40000224113464,0.43815281987190247,303,73.42000007629395,0.8481433391571045
generation,31,86.2500011920929,0.409413605928421,299,73.71000051498413,0.8558936715126038
