epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,16.932187988891602,35.958,13.109943389892578,31.049999594688416
2,5.749143992996216,40.6,1.9193310737609863,41.31999909877777
3,1.5802960080337525,49.508,1.4636069536209106,52.0799994468689
4,1.3997340714263915,53.398,1.299083948135376,54.30999994277954
5,1.3600804558944701,54.77,1.28616201877594,54.979997873306274
6,1.2778668365097046,57.254,1.35601806640625,53.369998931884766
7,1.2403296501922607,58.788,1.3731480836868286,55.239999294281006
8,1.1842666693496704,60.178,1.2459675073623657,56.9599986076355
9,1.170727004776001,60.9,1.2254202365875244,60.329997539520264
10,1.1291602960968017,62.274,1.1226601600646973,61.14000082015991
11,1.1008317406463624,63.156,1.1304219961166382,61.50999665260315
12,1.0687081755256653,64.248,1.1032848358154297,61.61999702453613
13,1.029440914916992,65.376,1.1483135223388672,60.749995708465576
14,1.0140996321868896,66.04,1.1783820390701294,60.61999797821045
15,0.9815132219696044,67.166,1.0179270505905151,65.50999879837036
16,0.9440988646507263,68.608,0.9754343032836914,66.96000099182129
17,0.9357118196105957,68.856,1.225632667541504,61.25999689102173
18,0.9098287516784668,69.59,1.0207736492156982,65.02000093460083
19,0.890668431968689,70.116,0.9914528131484985,67.22999811172485
20,0.8909620904159546,70.052,0.9403892755508423,67.89000034332275
21,0.8660434750270843,71.094,0.9452844858169556,67.83999800682068
22,0.8591750848865509,71.282,1.0054231882095337,66.11999869346619
23,0.8329141306304931,72.086,0.969308078289032,67.51999855041504
24,0.8364774822807312,71.896,1.0648964643478394,63.63999843597412
25,0.8269132989120483,72.012,0.9157423973083496,68.72999668121338
26,0.81613853515625,72.53,1.0292680263519287,66.60999655723572
27,0.8110147065353394,72.65,0.8729416131973267,69.94999647140503
28,0.7991085682678223,73.258,0.9650057554244995,68.34999918937683
29,0.8049096877288818,72.8,0.9799376130104065,67.22999811172485
30,0.8014816700172425,72.978,1.0901964902877808,64.86999988555908
31,0.8008110693931579,73.086,0.9744226336479187,66.86999797821045
32,0.7785149907302856,73.564,1.038968563079834,65.23999571800232
33,0.7737190966796875,73.776,0.9449073076248169,68.27999949455261
34,0.7880539940643311,73.372,0.9683802723884583,67.43999719619751
35,0.7724253813362122,73.686,0.9755668044090271,67.75000095367432
36,0.7737250380325318,74.05,0.9401986598968506,68.15999746322632
37,0.7548025100898743,74.338,1.1272163391113281,63.589996099472046
38,0.7467373022842407,74.74,1.021788239479065,66.3599967956543
39,0.747587431602478,74.444,0.9770975708961487,66.99999570846558
40,0.743363618774414,74.64,0.9680304527282715,67.64000058174133
41,0.7402454043579102,74.78,0.9445842504501343,69.60999965667725
42,0.7287767730712891,75.158,0.9265714883804321,67.71000027656555
43,0.720868284072876,75.26,0.902597963809967,69.8199987411499
44,0.7202995771026611,75.316,0.963740348815918,68.98999810218811
45,0.712088057308197,75.738,0.9024081826210022,69.23999786376953
46,0.7129328724670411,75.64,0.9885731339454651,67.71999597549438
47,0.7080993494033814,75.636,0.9597443342208862,68.69999766349792
48,0.7090693936729431,75.764,0.9910452365875244,66.839998960495
49,0.700958625869751,75.77,0.9166059494018555,70.56999802589417
50,0.6978451247787476,76.126,0.993642270565033,67.4299955368042
51,0.6944855603790283,76.27,0.980955183506012,68.12999844551086
52,0.6971821844482422,76.08,0.9817238450050354,67.40999817848206
53,0.6911300657844544,76.268,0.9337314367294312,68.82999539375305
54,0.692176944141388,76.198,0.9379764795303345,68.97000074386597
55,0.6823318923282623,76.342,0.9460750818252563,68.75999569892883
56,0.6836194174385071,76.564,0.9579616189002991,68.86000037193298
57,0.6838182263946533,76.418,0.921053409576416,70.14999985694885
58,0.6832600581741333,76.382,0.9177798628807068,69.92999911308289
59,0.6778679613780976,76.582,0.948170006275177,68.50999593734741
60,0.6755030867004395,76.692,1.0212029218673706,67.89000034332275
61,0.6678472225189209,77.128,0.9448845982551575,69.2799985408783
62,0.6643986217880249,77.262,1.0222703218460083,66.72999858856201
63,0.6658640234136581,77.094,0.9599481225013733,69.20999884605408
64,0.6712976081466675,76.63,0.9156373143196106,70.48999667167664
65,0.6655879554748535,77.052,0.9570804834365845,68.5699999332428
66,0.6652337630271912,77.104,1.0465720891952515,66.8999969959259
67,0.6628500140762329,77.156,1.0288563966751099,67.12999939918518
68,0.6669152046489716,76.942,0.954447865486145,69.55999732017517
69,0.6532452382850646,77.448,0.9235495328903198,70.32999992370605
70,0.6532995951461792,77.336,0.9887126088142395,68.32000017166138
71,0.6489430266571045,77.374,0.9468721747398376,70.53999900817871
72,0.6484442725753784,77.736,0.8978427648544312,70.69000005722046
73,0.64820567237854,77.562,0.9524227380752563,69.24999952316284
74,0.6471617237854004,77.49,0.9122848510742188,70.03999948501587
75,0.6432381220626832,77.742,0.9388377070426941,70.2299952507019
76,0.6456993815231323,77.386,0.9376658201217651,70.01000046730042
77,0.6427614062118531,77.83,0.984494149684906,68.2699978351593
78,0.640530618391037,77.804,0.9610829949378967,69.08000111579895
79,0.6440413813400269,77.844,1.0152066946029663,67.6800012588501
80,0.6396157233047486,77.76,0.9188830256462097,70.37999629974365
81,0.6388880204772949,77.63,1.0478042364120483,66.38999581336975
82,0.6342677879810333,78.008,0.9804635047912598,68.54999661445618
83,0.6287410546875,78.166,0.9102141857147217,70.37000060081482
84,0.6327974369859696,77.956,0.9431247115135193,69.36999559402466
85,0.6274000815010071,78.22,0.994156539440155,68.22999715805054
86,0.626927247056961,78.24,1.0018227100372314,68.25999617576599
87,0.6284271120262146,78.18,1.004452109336853,69.22000050544739
88,0.6227608526039123,78.298,0.9777296781539917,69.47999596595764
89,0.6161247076511384,78.39,1.0510581731796265,68.37999820709229
