stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,67.20000505447388,0.9156482219696045,7,,
generation,1,67.10000038146973,0.9535018801689148,8,,
generation,2,69.60000395774841,0.9114537239074707,8,,
generation,3,70.10000348091125,0.9041367769241333,8,,
generation,4,71.50000333786011,0.8568668365478516,17,,
generation,5,70.40000557899475,0.8653875589370728,18,,
generation,6,71.00000381469727,0.8829118013381958,28,,
generation,7,71.20000123977661,0.8502901196479797,37,,
generation,8,72.50000238418579,0.7925081253051758,36,,
generation,9,72.30000495910645,0.7940087914466858,39,,
generation,10,72.60000109672546,0.8236819505691528,41,,
generation,11,75.70000290870667,0.7633615136146545,49,,
generation,12,71.60000205039978,0.8179988265037537,46,,
generation,13,73.30000400543213,0.7890385985374451,48,,
generation,14,77.60000228881836,0.6778507828712463,57,,
generation,15,73.20000529289246,0.7849973440170288,62,,
generation,16,74.60000514984131,0.7641472220420837,51,,
generation,17,76.00000500679016,0.7284964323043823,58,,
generation,18,74.80000257492065,0.7794327139854431,54,,
generation,19,72.00000286102295,0.8535736799240112,63,,
generation,20,71.70000076293945,0.8366385698318481,68,,
generation,21,73.50000143051147,0.7999941110610962,59,,
generation,22,76.00000500679016,0.7470517158508301,80,,
generation,23,75.00000596046448,0.753721296787262,78,,
generation,24,76.70000195503235,0.7266678214073181,82,,
generation,25,73.80000352859497,0.7735450863838196,81,,
generation,26,78.1000018119812,0.7135317325592041,70,,
generation,27,75.3000020980835,0.7344979643821716,114,,
generation,28,72.20000624656677,0.8059587478637695,91,,
generation,29,75.50000548362732,0.7792888879776001,103,,
generation,30,75.50000548362732,0.7858117818832397,98,,
generation,31,74.00000095367432,0.7785688638687134,93,,
generation,32,75.20000338554382,0.7330412268638611,104,,
generation,33,74.90000128746033,0.7826247811317444,106,,
generation,34,73.60000610351562,0.8130472302436829,117,,
generation,35,73.20000529289246,0.8220900297164917,102,,
generation,36,76.00000500679016,0.7262917160987854,116,,
generation,37,75.20000338554382,0.7319990992546082,98,,
generation,38,78.00000309944153,0.7070978879928589,117,,
generation,39,76.500004529953,0.7690336108207703,125,,
generation,40,76.10000371932983,0.7480411529541016,129,,
generation,41,73.7000048160553,0.7890052199363708,111,,
generation,42,76.70000195503235,0.7422085404396057,129,,
generation,43,74.30000305175781,0.8069372177124023,141,,
generation,44,74.70000386238098,0.7908264398574829,125,,
generation,45,77.20000147819519,0.7058034539222717,128,,
generation,46,76.30000114440918,0.6942267417907715,141,,
generation,47,73.90000224113464,0.778808057308197,157,,
generation,48,75.70000290870667,0.781182050704956,148,,
generation,49,75.70000290870667,0.764005720615387,156,,
generation,50,76.500004529953,0.6891016364097595,171,,
generation,51,74.40000176429749,0.7982787489891052,165,,
generation,52,75.20000338554382,0.8174738883972168,154,,
generation,53,77.00000405311584,0.7063573002815247,143,,
generation,54,74.20000433921814,0.8019378185272217,163,,
generation,55,75.3000020980835,0.7608173489570618,162,,
generation,56,75.3000020980835,0.7614391446113586,158,,
generation,57,76.40000581741333,0.7474763989448547,153,,
generation,58,74.60000514984131,0.7755424976348877,163,,
generation,59,74.60000514984131,0.8198173642158508,177,,
generation,60,76.40000581741333,0.7660194635391235,190,,
generation,61,77.70000100135803,0.6699631214141846,188,,
generation,62,74.10000562667847,0.7689192295074463,175,,
generation,63,76.90000534057617,0.7326788306236267,172,,
generation,64,74.10000562667847,0.7917526364326477,180,,
generation,65,76.2000024318695,0.7487625479698181,187,,
generation,66,74.60000514984131,0.781596302986145,190,,
generation,67,73.20000529289246,0.8024579882621765,183,,
generation,68,76.500004529953,0.7300047874450684,183,,
generation,69,75.00000596046448,0.7647393941879272,209,,
generation,70,75.50000548362732,0.7279033660888672,200,,
generation,71,76.90000534057617,0.711525022983551,199,,
generation,72,75.60000419616699,0.7318472266197205,214,,
generation,73,75.10000467300415,0.7390626668930054,181,,
generation,74,76.60000324249268,0.7325177192687988,196,,
generation,75,75.40000081062317,0.7537328600883484,192,,
generation,76,75.00000596046448,0.7550636529922485,197,,
generation,77,73.30000400543213,0.8120205402374268,219,,
generation,78,74.70000386238098,0.7691941857337952,205,,
generation,79,75.00000596046448,0.7471175789833069,201,,
generation,80,76.10000371932983,0.7561634182929993,216,,
generation,81,74.70000386238098,0.7790461182594299,213,,
generation,82,76.40000581741333,0.7347894310951233,227,,
generation,83,74.10000562667847,0.7656586170196533,228,,
generation,84,76.30000114440918,0.7514843940734863,214,,
generation,85,76.40000581741333,0.74532151222229,219,,
generation,86,76.500004529953,0.7071753740310669,206,,
generation,87,74.70000386238098,0.7684375047683716,255,,
generation,88,78.20000648498535,0.6936371922492981,223,,
generation,89,75.50000548362732,0.7704273462295532,228,,
generation,90,76.00000500679016,0.732969343662262,237,,
generation,91,76.00000500679016,0.7400760650634766,258,,
generation,92,77.80000567436218,0.6875807642936707,222,,
generation,93,75.90000629425049,0.7448813319206238,234,,
generation,94,77.30000615119934,0.7294161319732666,232,,
generation,95,77.20000147819519,0.6976046562194824,252,,
generation,96,74.80000257492065,0.7851176261901855,253,,
generation,97,76.70000195503235,0.724441647529602,247,,
generation,98,75.50000548362732,0.7787017822265625,253,,
generation,99,75.10000467300415,0.7819129824638367,253,,
generation,100,75.20000338554382,0.7250708341598511,267,,
generation,101,78.1000018119812,0.6856377124786377,277,,
generation,102,76.30000114440918,0.7658141851425171,275,,
generation,103,77.80000567436218,0.7124224305152893,273,,
generation,104,75.50000548362732,0.7410848140716553,268,,
generation,105,74.70000386238098,0.7566187977790833,261,,
generation,106,76.500004529953,0.7423509955406189,243,,
generation,107,76.2000024318695,0.7368345260620117,273,,
generation,108,75.60000419616699,0.7578543424606323,282,,
generation,109,75.90000629425049,0.7594743371009827,286,,
generation,110,74.70000386238098,0.80218505859375,277,,
generation,111,75.20000338554382,0.7601140141487122,275,,
generation,112,76.80000066757202,0.7204222083091736,291,,
generation,113,77.80000567436218,0.7080195546150208,281,,
generation,114,76.60000324249268,0.723844051361084,284,,
generation,115,75.60000419616699,0.7439526915550232,292,,
generation,116,76.80000066757202,0.7314757108688354,294,,
generation,117,77.50000357627869,0.7078110575675964,295,,
generation,118,76.30000114440918,0.7267735004425049,281,,
generation,119,74.60000514984131,0.7705420851707458,273,,
generation,120,79.30000424385071,0.6782182455062866,279,,
generation,121,75.3000020980835,0.7517423033714294,292,,
generation,122,77.90000438690186,0.695498526096344,295,,
generation,123,77.80000567436218,0.7097934484481812,323,,
generation,124,77.50000357627869,0.7323064208030701,292,,
generation,125,76.2000024318695,0.7577481865882874,325,,
generation,126,75.80000162124634,0.7512792944908142,313,,
generation,127,74.80000257492065,0.7523759603500366,321,,
generation,128,76.90000534057617,0.7319091558456421,355,,
generation,129,75.00000596046448,0.7713539600372314,320,,
generation,130,74.30000305175781,0.7990447282791138,317,,
generation,131,77.40000486373901,0.7063645124435425,290,,
generation,132,75.10000467300415,0.7608033418655396,329,,
generation,133,74.80000257492065,0.7941737174987793,319,,
generation,134,77.50000357627869,0.7183599472045898,344,,
generation,135,76.10000371932983,0.7378624677658081,319,,
generation,136,78.00000309944153,0.7063636183738708,349,,
generation,137,76.10000371932983,0.7416254878044128,343,,
generation,138,78.50000262260437,0.7124242782592773,350,,
generation,139,77.10000276565552,0.7065525650978088,341,,
generation,140,75.90000629425049,0.76450514793396,335,,
generation,141,75.40000081062317,0.7803864479064941,358,,
generation,142,75.80000162124634,0.765466570854187,356,,
generation,143,76.10000371932983,0.7556892037391663,355,,
generation,144,76.500004529953,0.7257428169250488,369,,
generation,145,75.90000629425049,0.7528690099716187,343,,
generation,146,75.50000548362732,0.7269876003265381,349,,
generation,147,74.60000514984131,0.7696061730384827,347,,
generation,148,77.80000567436218,0.6898993849754333,361,,
generation,149,76.60000324249268,0.7520442605018616,391,,
generation,150,74.00000095367432,0.7637110948562622,383,,
generation,151,75.50000548362732,0.7553130984306335,385,,
generation,152,76.10000371932983,0.7229349613189697,370,,
generation,153,76.70000195503235,0.7265579700469971,382,,
generation,154,74.60000514984131,0.7609165906906128,365,,
generation,155,76.80000066757202,0.7106354832649231,385,,
generation,156,76.60000324249268,0.7029497027397156,362,,
generation,157,76.00000500679016,0.7401796579360962,369,,
generation,158,75.80000162124634,0.747944712638855,393,,
generation,159,75.60000419616699,0.7407299876213074,407,,
generation,160,75.3000020980835,0.7833845615386963,376,,
generation,161,77.90000438690186,0.7008225917816162,379,,
generation,162,76.500004529953,0.7429196238517761,382,,
generation,163,77.20000147819519,0.6945362091064453,378,,
generation,164,74.80000257492065,0.7529599070549011,400,,
generation,165,76.00000500679016,0.7550451159477234,380,,
generation,166,77.10000276565552,0.7122624516487122,379,,
generation,167,76.70000195503235,0.7149739861488342,404,,
generation,168,77.50000357627869,0.7093513011932373,376,,
generation,169,76.10000371932983,0.7536879777908325,385,,
generation,170,78.20000648498535,0.6793979406356812,399,,
generation,171,76.00000500679016,0.756996214389801,401,,
generation,172,77.10000276565552,0.7173140645027161,367,,
generation,173,77.90000438690186,0.6779632568359375,425,,
generation,174,75.80000162124634,0.7400393486022949,407,,
generation,175,73.60000610351562,0.8050099611282349,401,,
generation,176,76.30000114440918,0.7641251087188721,413,,
generation,177,77.00000405311584,0.7273008227348328,419,,
generation,178,77.50000357627869,0.7026715874671936,401,,
generation,179,79.00000214576721,0.6853933930397034,428,,
generation,180,75.10000467300415,0.7559435367584229,409,,
generation,181,78.20000648498535,0.6890766024589539,443,,
generation,182,77.10000276565552,0.743125855922699,425,,
generation,183,75.70000290870667,0.7500558495521545,414,,
generation,184,75.10000467300415,0.7714383006095886,428,,
generation,185,77.50000357627869,0.7110570669174194,438,,
generation,186,75.70000290870667,0.7554733157157898,419,,
generation,187,75.80000162124634,0.7458945512771606,430,,
generation,188,73.90000224113464,0.7838579416275024,430,,
generation,189,75.3000020980835,0.7598466873168945,442,,
generation,190,76.70000195503235,0.7428548336029053,421,,
