stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,328,41.999998688697815,35.816036224365234,36.719998717308044,38.84138107299805
generation,329,43.50000023841858,35.88596725463867,36.559998989105225,39.88677215576172
generation,330,42.9999977350235,33.127197265625,37.09999918937683,38.41735076904297
generation,331,42.49999821186066,40.32472229003906,37.18000054359436,40.21331024169922
generation,332,47.49999940395355,37.680091857910156,37.09999918937683,38.41735076904297
generation,333,40.99999964237213,40.71265411376953,34.7599983215332,41.642879486083984
generation,334,40.99999964237213,41.67000961303711,34.049999713897705,43.6411247253418
generation,335,45.99999785423279,34.06371307373047,35.499998927116394,41.41427230834961
generation,336,42.49999821186066,35.99331283569336,37.059998512268066,37.77967071533203
generation,337,43.99999976158142,31.989606857299805,37.0199978351593,39.53247833251953
generation,338,42.49999821186066,34.91444396972656,36.51999831199646,35.26615905761719
generation,339,37.00000047683716,39.03483200073242,36.719998717308044,36.84769821166992
generation,340,46.99999988079071,40.813629150390625,35.74000000953674,43.68927001953125
generation,341,44.999998807907104,34.31499481201172,36.75999939441681,39.22004699707031
generation,342,39.99999761581421,31.593734741210938,35.830000042915344,36.59611892700195
generation,343,39.99999761581421,36.94808578491211,36.26999855041504,37.7383918762207
generation,344,36.49999797344208,44.749755859375,36.03000044822693,42.315059661865234
generation,345,43.50000023841858,41.467735290527344,37.07999885082245,38.83912658691406
generation,346,42.9999977350235,41.62394714355469,37.07000017166138,40.967803955078125
generation,347,42.9999977350235,37.58904266357422,37.369999289512634,38.47142028808594
generation,348,40.99999964237213,41.19765090942383,36.489999294281006,41.93227005004883
generation,349,45.99999785423279,29.8411922454834,37.299999594688416,38.103328704833984
generation,350,42.9999977350235,38.707740783691406,35.64999997615814,42.18014144897461
generation,351,41.999998688697815,39.878658294677734,37.3199999332428,39.91322326660156
generation,352,39.99999761581421,43.566200256347656,36.820000410079956,43.835357666015625
generation,353,43.50000023841858,39.59160232543945,37.199997901916504,40.58143615722656
generation,354,44.999998807907104,39.501441955566406,36.51999831199646,42.0186653137207
generation,355,42.49999821186066,32.73933410644531,36.9299978017807,38.514801025390625
generation,356,38.999998569488525,39.46668243408203,37.98999786376953,39.57765197753906
generation,357,42.9999977350235,38.57571029663086,35.74000000953674,42.36025619506836
generation,358,46.99999988079071,33.5237922668457,37.1099978685379,40.592350006103516
generation,359,45.99999785423279,36.19072341918945,36.24999821186066,38.7848014831543
generation,360,45.99999785423279,34.75233459472656,36.73999905586243,39.39928436279297
generation,361,47.999998927116394,31.385114669799805,35.60999929904938,40.3098258972168
generation,362,44.999998807907104,33.51304626464844,37.139999866485596,40.2895622253418
generation,363,45.499998331069946,39.24433517456055,36.77999973297119,41.869789123535156
generation,364,41.999998688697815,34.748600006103516,38.05999755859375,36.416664123535156
generation,365,44.49999928474426,35.4598274230957,37.449997663497925,37.70735168457031
generation,366,43.50000023841858,37.258155822753906,36.43999993801117,39.87437057495117
generation,367,44.49999928474426,40.61374282836914,36.58999800682068,41.46870422363281
generation,368,43.99999976158142,30.499483108520508,38.06999921798706,37.35684585571289
generation,369,43.99999976158142,41.30301284790039,37.289997935295105,41.010276794433594
generation,370,43.50000023841858,41.037166595458984,38.49000036716461,38.0396614074707
generation,371,41.999998688697815,35.616146087646484,37.790000438690186,39.240455627441406
generation,372,42.9999977350235,36.099117279052734,38.28999996185303,39.06653594970703
generation,373,46.50000035762787,36.094173431396484,36.389997601509094,42.128997802734375
generation,374,47.49999940395355,37.000614166259766,37.16999888420105,42.390743255615234
generation,375,44.49999928474426,35.50126647949219,38.429999351501465,38.570152282714844
