epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,11.872914767456054,32.35111111111111,9.075430870056152,27.98999845981598
2,4.423057619010078,32.10666666666667,2.1217894554138184,36.03000044822693
3,1.78449381497701,40.215555555555554,1.649297833442688,41.839998960494995
4,1.605876747947269,44.58444444444444,1.7428730726242065,44.05999779701233
5,1.5392726466708713,46.82888888888889,1.4169083833694458,49.390000104904175
6,1.470343584558699,49.26222222222222,1.5032925605773926,45.99999785423279
7,1.4190681617948744,50.76,1.3299572467803955,52.91000008583069
8,1.4016077767478095,51.562222222222225,1.4263299703598022,50.40000081062317
9,1.3731846520741782,53.068888888888885,1.5368359088897705,46.859997510910034
10,1.3544817093319363,53.486666666666665,1.382675051689148,51.66999697685242
11,1.3107822093751695,55.044444444444444,1.2381693124771118,55.68999648094177
12,1.2823503260718452,55.94222222222222,1.2182270288467407,55.900001525878906
13,1.2444691730711195,57.35777777777778,1.3323204517364502,53.49000096321106
14,1.2172535893758138,58.16888888888889,1.3557113409042358,52.59999632835388
15,1.2054153922610813,58.57555555555555,1.1940569877624512,58.25999975204468
16,1.1757271321402656,59.57555555555555,1.2683171033859253,56.08999729156494
17,1.168116027853224,59.791111111111114,1.1572895050048828,60.920000076293945
18,1.1527217911402385,60.095555555555556,1.2183276414871216,56.49999976158142
19,1.1464978311538696,60.56444444444445,1.1939858198165894,58.74999761581421
20,1.1350586335288153,60.977777777777774,1.4598143100738525,53.47999930381775
21,1.1462012637668186,60.92666666666667,1.1735124588012695,59.130001068115234
22,1.1232046474456787,61.32,1.1541820764541626,60.40999889373779
23,1.1038476045396592,62.35111111111111,1.314284086227417,54.46999669075012
24,1.1070626984490288,62.08,1.178481101989746,59.209996461868286
25,1.0970114220089382,62.66444444444444,1.2315760850906372,58.09999704360962
26,1.0910575950834487,62.84222222222222,1.1231130361557007,61.28999590873718
27,1.072405857679579,62.76,1.1688039302825928,59.31999683380127
28,1.0737185618930394,63.08222222222222,1.4717060327529907,55.5400013923645
29,1.0626093530019125,63.528888888888886,1.2334133386611938,58.649998903274536
30,1.0598549170176188,63.22888888888889,1.1415858268737793,60.019999742507935
31,1.0541319443384807,63.94444444444444,1.2720388174057007,55.889999866485596
32,1.0424802274809943,64.1511111111111,1.127877950668335,60.9499990940094
33,1.0466412297990586,63.815555555555555,1.1786587238311768,60.39999723434448
34,1.0388605355050828,64.36888888888889,1.2915858030319214,58.85999798774719
35,1.042399276775784,64.16444444444444,1.2481507062911987,57.91999697685242
36,1.0423018885294597,64.20444444444445,1.2015899419784546,58.95000100135803
37,1.0344569466484919,64.33777777777777,1.1166973114013672,61.93999648094177
38,1.0378392170588175,64.18444444444444,1.3615684509277344,55.75000047683716
39,1.035002997186449,64.1,1.1716506481170654,59.31000113487244
40,1.0262458660761515,64.38444444444444,1.170729637145996,59.88999605178833
41,1.0285028938717313,64.55555555555556,1.1352471113204956,61.489999294281006
42,1.0258371344672308,64.56,1.085162878036499,64.12999629974365
43,1.018383374065823,64.78888888888889,1.2035776376724243,58.709996938705444
44,1.0148422087139553,64.86666666666666,1.1757787466049194,59.99999642372131
45,1.0071302933375041,65.07555555555555,1.1442162990570068,59.89999771118164
46,1.0193127299520703,64.7088888888889,1.1122125387191772,60.72999835014343
47,1.0106504500071207,65.14222222222222,1.071733832359314,63.109999895095825
48,1.0114290087805855,65.14666666666666,1.4454319477081299,55.15999794006348
49,1.010839672756195,64.86222222222223,1.0772356986999512,62.38999962806702
50,0.9998590920448304,65.38888888888889,1.2027318477630615,59.209996461868286
51,0.9971865123112996,65.24888888888889,1.0761733055114746,63.409996032714844
52,0.9935283462312486,65.55555555555556,1.0543185472488403,63.04999589920044
53,0.9874851732889811,65.63555555555556,1.2145240306854248,59.83999967575073
54,0.9906375186708238,65.66222222222223,1.0621227025985718,63.419997692108154
55,0.9914029457251231,65.61555555555556,1.090339183807373,62.99999952316284
56,0.9806358923170302,66.00444444444445,1.3028907775878906,55.51999807357788
57,0.977851531876458,65.96888888888888,1.0389100313186646,64.19000029563904
58,0.9781219494289822,65.75111111111111,1.126746416091919,60.49000024795532
59,0.9785953392876519,65.69777777777777,1.0987000465393066,61.76999807357788
60,0.971944427172343,66.08444444444444,1.1062283515930176,62.369996309280396
61,0.9678221228281657,66.30666666666667,1.2344245910644531,59.85000133514404
62,0.977971269914839,65.7911111111111,1.1300770044326782,60.350000858306885
63,0.9657699586232503,66.46222222222222,1.0378577709197998,63.69999647140503
64,0.9634876617325677,66.48666666666666,1.1286462545394897,60.85999608039856
65,0.9605319479094612,66.45555555555555,1.1160346269607544,61.03000044822693
66,0.9552596134609647,66.93555555555555,1.1644818782806396,60.62999963760376
67,0.9585987175623576,66.43777777777778,1.1252949237823486,61.04999780654907
68,0.9511876610861885,66.93333333333334,1.079376220703125,63.33000063896179
69,0.9500216655307346,66.68888888888888,1.1265475749969482,60.86999773979187
70,0.9414435135735406,67.00888888888889,1.1842561960220337,61.18999719619751
71,0.9406370195388793,67.12444444444445,1.1212648153305054,61.159998178482056
72,0.9497868637402852,66.94,1.053300142288208,64.10999894142151
73,0.9425233982721964,67.14444444444445,1.0703009366989136,63.019996881484985
74,0.9353939203050401,67.20444444444445,1.0777320861816406,62.779998779296875
75,0.9393094924502903,67.30888888888889,1.2131285667419434,60.280001163482666
76,0.9272781635284424,67.65555555555555,1.0947651863098145,61.96999549865723
77,0.9260887568155924,67.51777777777778,1.0634485483169556,63.65000009536743
78,0.9274176441616482,67.54444444444445,1.115196704864502,62.07000017166138
79,0.9157951452520159,67.84222222222222,1.0672672986984253,63.019996881484985
80,0.9265812955644396,67.61555555555556,1.2315051555633545,60.06999611854553
81,0.9243114528550042,67.59777777777778,1.133023977279663,61.5399956703186
82,0.9140990058872435,67.96,1.0839860439300537,62.72000074386597
83,0.9186750140084161,67.8711111111111,1.2594478130340576,59.8800003528595
84,0.9101575344509548,68.04666666666667,1.0759702920913696,63.04999589920044
85,0.9090556046591864,68.09777777777778,1.0916826725006104,62.0199978351593
86,0.9097792921384176,68.37555555555555,1.0902830362319946,62.83999681472778
87,0.8981100559022691,68.56,1.1935815811157227,60.179996490478516
88,0.901493773873647,68.48,1.0520851612091064,63.19999694824219
89,0.9073389385859172,68.2911111111111,1.0601658821105957,63.359999656677246
90,0.9066033616807726,68.13111111111111,1.0993025302886963,61.239999532699585
91,0.897453444173601,68.48444444444445,1.091254711151123,62.25999593734741
92,0.8999594376881918,68.46888888888888,1.0614697933197021,63.01000118255615
93,0.9009334924274021,68.28444444444445,1.0402462482452393,64.35999870300293
94,0.8923139246834649,68.77777777777777,1.051425576210022,64.92999792098999
95,0.8939751522064209,68.85111111111111,1.1770168542861938,60.89000105857849
96,0.8860481267081367,68.77111111111111,1.1211917400360107,61.869996786117554
97,0.8938675579600864,68.66,1.1590285301208496,61.03000044822693
98,0.8931986848725213,68.83777777777777,1.0954030752182007,62.72000074386597
99,0.8931752777311537,68.76666666666667,1.0299047231674194,64.34999704360962
100,0.891966249232822,68.81111111111112,1.2047264575958252,60.72999835014343
101,0.9002881094614664,68.41111111111111,1.1554616689682007,60.22999882698059
102,0.881518187766605,69.15777777777778,1.046968936920166,63.65000009536743
103,0.8793163188510471,69.51555555555555,1.0483076572418213,63.599997758865356
104,0.8756510268741183,69.2688888888889,0.9976300597190857,65.47999978065491
105,0.885848004245758,68.92444444444445,1.0885792970657349,62.909996509552
106,0.8822388007322948,69.00222222222222,1.1025190353393555,63.23999762535095
107,0.8736310124927097,69.35777777777778,1.0657601356506348,64.05999660491943
108,0.8785910426245795,69.23555555555555,0.9949367046356201,65.86999893188477
109,0.8749046225441827,69.77111111111111,1.0386779308319092,64.7599995136261
110,0.8777416400909424,69.46,1.0023951530456543,65.21999835968018
111,0.8854810310257806,68.92222222222222,1.0356470346450806,65.7099962234497
112,0.8761165904892816,69.41555555555556,1.0020179748535156,64.99999761581421
113,0.8781816822899713,69.32,1.0023894309997559,65.38999676704407
114,0.8771922300550673,69.22222222222223,1.0554145574569702,64.25999999046326
115,0.8733593557993571,69.3488888888889,1.0742862224578857,63.78999948501587
116,0.871803785387675,69.42444444444445,1.0536943674087524,64.84000086784363
117,0.865806230629815,69.74,0.9840892553329468,66.43999814987183
118,0.8797825149430168,69.14,1.0185651779174805,64.20999765396118
119,0.8720807265493605,69.52444444444444,1.0386884212493896,63.85999917984009
120,0.8723710531552633,69.47111111111111,1.037496566772461,64.49999809265137
121,0.8629292426427205,69.78222222222222,1.045472502708435,64.12000060081482
122,0.8619139448483785,69.84444444444445,1.0605411529541016,64.42999839782715
123,0.860547801759508,69.93555555555555,1.0685908794403076,63.77999782562256
124,0.8619691907246908,69.79777777777778,1.1228187084197998,61.59999966621399
125,0.8649992179870606,69.69111111111111,1.0637577772140503,63.47000002861023
126,0.868338939666748,69.54666666666667,1.05679452419281,63.80999684333801
127,0.86624805232154,69.60666666666667,1.1035646200180054,62.95999884605408
128,0.8577287210040623,69.96888888888888,1.2647531032562256,58.59999656677246
129,0.8600396745469835,70.01777777777778,1.0662287473678589,64.28999900817871
130,0.8595681001239353,69.91333333333333,1.1594916582107544,60.2899968624115
131,0.8598592858844333,69.81333333333333,1.066961646080017,65.03999829292297
132,0.8542914422988892,69.86444444444444,1.0296720266342163,64.96999859809875
133,0.8559430405828687,70.08888888888889,1.0537995100021362,64.80000019073486
134,0.860363225195143,69.7688888888889,1.1164387464523315,62.36000061035156
135,0.8528933637195163,70.11333333333333,0.9771405458450317,66.86999797821045
136,0.8561821758270264,69.89555555555556,1.0523922443389893,65.17999768257141
137,0.860037217564053,69.74444444444444,1.0178204774856567,64.67999815940857
138,0.8598391662385728,69.98444444444445,1.030696988105774,64.9399995803833
139,0.8570099782096015,69.89555555555556,1.045748233795166,64.02999758720398
140,0.8543607111612955,70.1288888888889,1.0746943950653076,62.939995527267456
141,0.8577071968714396,69.71555555555555,1.0192228555679321,65.3499960899353
142,0.8504962220403883,70.1,1.0121289491653442,65.21999835968018
143,0.8441371606190999,70.44888888888889,0.9982515573501587,65.27999639511108
144,0.8514798309750027,70.0111111111111,1.0211420059204102,64.87999558448792
145,0.8498275932312012,70.28444444444445,1.0023200511932373,65.54999947547913
146,0.8506226431952583,70.41333333333333,1.1407606601715088,60.339999198913574
147,0.8489895590570238,70.20444444444445,1.1267962455749512,63.409996032714844
148,0.8458014952977498,70.64888888888889,1.0506432056427002,63.95999789237976
149,0.8426567352082994,70.50888888888889,1.0109570026397705,64.98000025749207
150,0.8529604655848609,70.19111111111111,1.2106633186340332,58.91000032424927
151,0.8467004391776191,70.1288888888889,1.0297236442565918,64.85999822616577
152,0.8432176806979709,70.53777777777778,1.0310430526733398,64.98000025749207
153,0.8483377679400974,70.35555555555555,1.0965845584869385,64.410001039505
154,0.8465734327528212,70.40666666666667,1.0832921266555786,63.55999708175659
155,0.8405789126396179,70.45333333333333,1.0934948921203613,62.40999698638916
156,0.8363583124372694,70.73777777777778,1.1060583591461182,62.939995527267456
157,0.8404220575544569,70.53111111111112,1.0557457208633423,63.83999586105347
158,0.8481525860362583,70.01333333333334,1.008880376815796,65.49999713897705
159,0.8469314212163289,70.42888888888889,1.0087366104125977,65.81999659538269
160,0.843089640850491,70.38444444444444,1.0909724235534668,64.16000127792358
161,0.8485461928897434,70.28,1.0123926401138306,64.9399995803833
162,0.8457568309995863,70.19111111111111,0.9837210774421692,67.00999736785889
163,0.8422866883648766,70.3,1.0061103105545044,65.00999927520752
164,0.848737067159017,70.38666666666667,1.0690457820892334,64.35999870300293
165,0.8527287126647102,70.18222222222222,1.0508743524551392,64.59999680519104
166,0.8442638389375474,70.46,1.010389804840088,65.61999917030334
167,0.8403656010097927,70.54888888888888,1.0772193670272827,63.23999762535095
