epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,5.292628611907959,34.536,4.1635422706604,31.919997930526733
2,2.768335223617554,44.37,2.4850480556488037,47.64999747276306
3,2.282272533302307,50.43,2.361204147338867,54.030001163482666
4,1.8612255094146728,55.194,1.4092081785202026,57.22999572753906
5,1.6056178184509278,58.444,1.4698196649551392,56.97999596595764
6,1.2570468055725097,60.83,1.120686650276184,61.309999227523804
7,1.0620129050064087,63.642,1.2885137796401978,57.429999113082886
8,1.0280102453613282,64.9,1.0171387195587158,64.44999575614929
9,0.9960639771270752,66.098,1.0441138744354248,64.819997549057
10,0.9642303560638428,66.966,1.0640579462051392,63.16999793052673
11,0.9245498706436157,68.518,1.031151294708252,64.88999724388123
12,0.907277162475586,69.176,0.9347001910209656,67.47999787330627
13,0.878057232246399,69.952,0.9783719778060913,66.88999533653259
14,0.8645420479774475,70.554,0.9207400679588318,67.84999966621399
15,0.8390025793457031,71.398,0.9517331123352051,67.64999628067017
16,0.8121913063430786,72.142,1.1655789613723755,62.369996309280396
17,0.7946762926101685,72.73,1.0914932489395142,63.77999782562256
18,0.7801319435691834,73.33,0.9084752798080444,68.87999773025513
19,0.7705181406974793,73.746,0.9140068292617798,69.47000026702881
20,0.7512449575042724,73.964,0.8863812685012817,69.53999996185303
21,0.7445136371421814,74.316,0.866584300994873,70.6499993801117
22,0.7378349067401886,74.802,0.902540922164917,68.97000074386597
23,0.7229612603378296,75.146,0.868203341960907,69.69999670982361
24,0.7190598013114929,75.188,0.8482717871665955,71.79999947547913
25,0.7105535032844543,75.318,0.941379964351654,68.39999556541443
26,0.6942554733467102,75.982,0.8631129860877991,70.69999575614929
27,0.6872248148298263,76.198,0.872078001499176,70.4099953174591
28,0.6753227979087829,76.596,0.9070277214050293,69.58000063896179
29,0.6749147086906433,76.822,1.0177735090255737,66.17000102996826
30,0.6719879763793946,76.818,0.9734070301055908,67.03999638557434
31,0.6630637936592102,77.13,0.8816300630569458,71.09999656677246
32,0.6510928392410278,77.478,0.8534519672393799,71.30999565124512
33,0.6549048811149597,77.202,0.9274408221244812,68.90000104904175
34,0.6462861464118957,77.69,0.8985469937324524,70.23999691009521
35,0.6401688722229004,77.88,0.8048593997955322,72.88999557495117
36,0.6329174728775024,77.986,0.8063567876815796,71.99999690055847
37,0.6277936999320984,78.294,0.9095752239227295,69.40999627113342
38,0.6194641592216492,78.652,0.849052369594574,72.04999923706055
39,0.6201849307441711,78.46,0.892316997051239,71.28999829292297
40,0.6132725568580627,78.692,0.8475392460823059,71.68999910354614
41,0.6127501512145996,78.486,0.8684441447257996,70.55999636650085
42,0.6148585957527161,78.732,0.896279513835907,70.37999629974365
43,0.5994414081573486,79.25,0.8373163342475891,72.39999771118164
44,0.6021610150146485,79.01,0.8919748067855835,70.32999992370605
45,0.5877562012863159,79.47,0.8445895314216614,71.93999886512756
46,0.5908745962524414,79.45,0.8406413793563843,72.49000072479248
47,0.5950603846931457,79.224,0.8803707957267761,71.34000062942505
48,0.5849437539291382,79.464,0.9445702433586121,69.92999911308289
49,0.5813590173912049,79.546,0.8532883524894714,71.61999940872192
50,0.5788153047370911,79.82,0.8358917832374573,72.51999974250793
51,0.5732937739944458,79.928,0.9044481515884399,69.87000107765198
52,0.5726542367553711,80.046,0.8989064693450928,72.09999561309814
53,0.5657270250511169,80.486,0.9839332103729248,69.20999884605408
54,0.559195708026886,80.312,0.9151039123535156,70.12999653816223
55,0.5676327865600586,80.248,0.878110945224762,70.80000042915344
56,0.5562895661735535,80.61,0.9023479223251343,70.45999765396118
57,0.5527129217147827,80.746,0.8326795697212219,72.53999710083008
58,0.5523668343353272,80.708,0.9448768496513367,70.37999629974365
59,0.548807346496582,80.724,0.9023605585098267,71.21999859809875
60,0.5479184433174134,80.836,0.8884566426277161,71.29999995231628
61,0.5466654615974427,80.83,0.832475483417511,72.28999733924866
62,0.5421373809051514,81.048,0.8685147166252136,71.25999927520752
63,0.538106556777954,81.126,0.8276239037513733,73.21000099182129
64,0.5386459631729126,81.12,0.9044033885002136,71.81999683380127
65,0.5363012817764282,81.31,0.8886645436286926,71.24999761581421
66,0.5347256245136262,81.24,0.8382138609886169,73.01999926567078
67,0.524215931968689,81.708,0.8639014363288879,72.45000004768372
68,0.5290146884918213,81.52,0.8339230418205261,72.9099988937378
69,0.5253257052230835,81.632,0.9174549579620361,71.21999859809875
70,0.5201270912837982,81.922,0.8780195116996765,71.64999842643738
71,0.5214352293205261,81.712,0.8573229312896729,72.28999733924866
72,0.5154109815883636,82.02,0.8870171904563904,72.04999923706055
73,0.5147689992713929,82.04,0.9050346612930298,70.98000049591064
74,0.5085631436729431,82.078,0.8687580227851868,70.75999975204468
75,0.5073167309761047,82.24,0.8272512555122375,72.99000024795532
76,0.5080788945484161,82.426,0.9175305366516113,71.77000045776367
77,0.5082441079044342,82.16,0.8816635608673096,72.3800003528595
78,0.5048670088577271,82.29,0.8389356732368469,73.15999865531921
79,0.5035324944877625,82.334,0.8337960243225098,73.11999797821045
80,0.5043508870124817,82.32,0.8789533376693726,70.93999981880188
81,0.4980583287239075,82.414,0.8770761489868164,71.99999690055847
82,0.4986349266242981,82.508,0.9283556938171387,71.66000008583069
83,0.4994198827600479,82.546,0.8804174661636353,72.7400004863739
84,0.4968406341075897,82.6,0.8401920199394226,73.13999533653259
85,0.4873780024719238,82.962,0.8608376979827881,72.36999869346619
86,0.4963677659511566,82.452,0.836838960647583,72.65999913215637
87,0.48608771354675295,82.832,0.9076293110847473,71.03999853134155
88,0.48984328771591185,82.956,0.8843511939048767,72.29999899864197
89,0.49424250324726104,82.542,0.8825156092643738,71.32999897003174
90,0.490086681060791,82.678,0.8503800630569458,73.07999730110168
91,0.48026172169685366,82.986,0.9496278166770935,69.84999775886536
92,0.4836807371330261,82.874,0.8581956028938293,72.67000079154968
93,0.48521873165130613,83.048,0.9098551869392395,71.63000106811523
94,0.47466716499328615,83.336,0.8966647386550903,71.9599962234497
95,0.48092781021118164,83.202,0.8647635579109192,72.72999882698059
96,0.4784779424858093,83.18,0.8389023542404175,73.2699990272522
97,0.47690123469352724,83.204,0.9721211194992065,69.9400007724762
98,0.47295391609191895,83.524,0.8629956841468811,72.67000079154968
99,0.4803532287979126,83.134,0.8099489808082581,73.87999892234802
100,0.47146475450515746,83.542,0.7963867783546448,74.12999868392944
101,0.46691014287948607,83.566,0.8525235056877136,73.22999835014343
102,0.4653903547000885,83.624,0.8809283971786499,72.35999703407288
103,0.4654523159694672,83.364,0.8617295026779175,72.49999642372131
104,0.4676272800064087,83.606,0.8724808692932129,72.94999957084656
105,0.4705575040054321,83.37,0.9147202968597412,71.21999859809875
106,0.47680054248809817,83.216,0.8333019614219666,73.04999828338623
107,0.46819136100769043,83.414,0.8063346147537231,73.8599956035614
108,0.4662304182243347,83.704,0.9276350736618042,71.5999960899353
109,0.4644230930042267,83.698,0.8512628674507141,72.53999710083008
