stage,generation,sample_accuracy_percent,sample_loss,changed_weights,test_accuracy_percent,test_loss
generation,0,82.6799988746643,0.49758729338645935,3,,
generation,1,82.85999894142151,0.4916810691356659,3,,
generation,2,83.05999636650085,0.4921089708805084,6,,
generation,3,83.41999650001526,0.4807882308959961,6,,
generation,4,82.97999501228333,0.48542603850364685,8,,
generation,5,83.75999927520752,0.4683573842048645,9,,
generation,6,83.13999772071838,0.48302528262138367,13,,
generation,7,82.53999948501587,0.48139169812202454,13,,
generation,8,84.4599962234497,0.4546521008014679,19,,
generation,9,83.35999846458435,0.4680481553077698,13,,
generation,10,83.66000056266785,0.471328467130661,11,,
generation,11,83.81999731063843,0.46174830198287964,26,,
generation,12,84.23999547958374,0.4612029790878296,21,,
generation,13,84.52000021934509,0.43926846981048584,25,,
generation,14,84.25999879837036,0.4458061158657074,26,,
generation,15,85.4200005531311,0.4161473512649536,29,,
generation,16,84.89999771118164,0.4151313006877899,29,,
generation,17,85.6000006198883,0.40652039647102356,37,,
generation,18,84.55999493598938,0.4472287595272064,37,,
generation,19,85.29999852180481,0.42390093207359314,44,,
generation,20,86.10000014305115,0.4075567126274109,34,,
generation,21,85.79999804496765,0.4206301271915436,34,,
generation,22,86.1799955368042,0.40360531210899353,42,,
generation,23,85.4200005531311,0.4182536005973816,46,,
generation,24,85.71999669075012,0.4100072383880615,44,,
generation,25,85.47999858856201,0.4195374548435211,48,,
generation,26,85.65999865531921,0.42721879482269287,56,,
generation,27,84.99999642372131,0.4302015006542206,56,,
generation,28,85.87999939918518,0.40802204608917236,57,,
generation,29,86.39999628067017,0.3999575674533844,70,,
generation,30,86.3599956035614,0.3984541594982147,51,,
generation,31,85.92000007629395,0.40810996294021606,52,,
generation,32,85.67999601364136,0.42222148180007935,54,,
generation,33,86.75999641418457,0.3973689079284668,69,,
generation,34,86.19999885559082,0.40882354974746704,58,,
generation,35,85.47999858856201,0.41082388162612915,73,,
generation,36,85.65999865531921,0.40933725237846375,72,,
generation,37,87.3799979686737,0.37104642391204834,72,,
generation,38,86.55999898910522,0.40180686116218567,66,,
generation,39,86.01999878883362,0.40350496768951416,73,,
generation,40,86.7199957370758,0.384357213973999,80,,
generation,41,86.57999634742737,0.3982892334461212,79,,
generation,42,87.77999877929688,0.3527103364467621,83,,
generation,43,85.97999811172485,0.41596147418022156,72,,
generation,44,86.93999648094177,0.3917860984802246,73,,
generation,45,87.05999851226807,0.3789561688899994,91,,
generation,46,87.47999668121338,0.3896300196647644,95,,
generation,47,87.1999979019165,0.3844917118549347,85,,
generation,48,86.7199957370758,0.4022318422794342,85,,
generation,49,86.49999499320984,0.395283043384552,93,,
generation,50,87.1399998664856,0.37852826714515686,96,,
generation,51,87.33999729156494,0.37090277671813965,98,,
generation,52,87.03999519348145,0.38165283203125,86,,
generation,53,87.21999526023865,0.3826112151145935,103,,
generation,54,87.09999918937683,0.3841879367828369,93,,
generation,55,86.7199957370758,0.379768431186676,99,,
generation,56,87.0199978351593,0.37423330545425415,99,,
generation,57,87.43999600410461,0.38501012325286865,104,,
generation,58,86.21999621391296,0.3986665904521942,104,,
generation,59,87.03999519348145,0.3897087275981903,95,,
generation,60,87.25999593734741,0.37955689430236816,112,,
generation,61,88.29999566078186,0.36179083585739136,120,,
generation,62,87.45999932289124,0.37316080927848816,119,,
generation,63,87.3199999332428,0.37826937437057495,119,,
generation,64,86.77999973297119,0.3808416426181793,111,,
generation,65,87.33999729156494,0.3766070008277893,115,,
generation,66,86.82000041007996,0.39144110679626465,120,,
generation,67,87.45999932289124,0.37639644742012024,106,,
generation,68,86.8399977684021,0.38314536213874817,126,,
generation,69,87.45999932289124,0.37379270792007446,112,,
generation,70,87.29999661445618,0.36858174204826355,122,,
generation,71,87.55999803543091,0.3655312657356262,117,,
generation,72,87.39999532699585,0.37708884477615356,133,,
generation,73,87.75999546051025,0.3712441027164459,115,,
generation,74,87.69999742507935,0.37263864278793335,124,,
generation,75,87.09999918937683,0.3803100883960724,141,,
generation,76,87.23999857902527,0.37611788511276245,133,,
generation,77,87.69999742507935,0.36210015416145325,118,,
generation,78,87.5,0.3830510377883911,129,,
generation,79,86.59999966621399,0.3907307982444763,138,,
generation,80,87.63999938964844,0.36761975288391113,143,,
generation,81,87.65999674797058,0.36780452728271484,133,,
generation,82,86.89999580383301,0.3880019783973694,138,,
generation,83,87.3799979686737,0.37148720026016235,139,,
generation,84,87.29999661445618,0.3839297592639923,145,,
generation,85,87.07999587059021,0.3694104552268982,144,,
generation,86,87.39999532699585,0.37410613894462585,143,,
generation,87,87.1399998664856,0.3815961182117462,135,,
generation,88,87.05999851226807,0.3887800872325897,148,,
generation,89,87.73999810218811,0.3800339102745056,156,,
generation,90,87.27999925613403,0.37090396881103516,153,,
generation,91,87.29999661445618,0.38643887639045715,140,,
generation,92,88.29999566078186,0.35289129614830017,160,,
generation,93,87.3799979686737,0.3735196888446808,159,,
generation,94,87.33999729156494,0.37098076939582825,160,,
generation,95,87.5,0.37978842854499817,165,,
generation,96,88.15999627113342,0.37019824981689453,167,,
generation,97,86.77999973297119,0.3871048092842102,173,,
generation,98,87.57999539375305,0.36096644401550293,169,,
generation,99,87.65999674797058,0.3759434223175049,174,,
generation,100,86.97999715805054,0.38369596004486084,175,,
after_ga,,,,,73.46000075340271,0.8507485389709473
